,Unnamed: 0,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
471,471,1639136599079617347,2.1219643048024914,1.0939241305444547,-0.07012939503876314,2.021601254070434,-1.0259485448835195,-0.4459666304475811,-1.5224912841770863,"[-0.03365001438253284, 0.003198533592728255, 0.014500775987692893]","[0.24616003626253444, -0.04439013723309013, 0.17706845082832345]","[-0.0952414496814464, -0.09675582384482037, 0.5009741209938968]","[-0.07620627132173606, -0.2599033736546979, 0.7873984744189794]","[0.02167836697685295, 0.020255771748696416, 0.7394276185236022]","[-0.01460435369659941, 0.2349710408277043, 0.6222483610144585]","[-0.1471097200674086, 0.37237652693888756, 0.7769819754225644]"
472,472,1639136599179548073,-0.7281146028997596,-0.5617315131867815,-2.636493209906503,-1.5017328456142176,-0.4453925321026557,0.18389221328493788,0.9050163995865924,"[0.10422717131723545, -0.08906134720709166, -0.01457971571113803]","[-0.11167984428513614, -0.09313733308159658, 0.4621959727322089]","[-0.10612857795557525, -0.012101289627835271, 0.43904664841566626]","[-0.34473063914690516, 0.3137321027798723, 0.5878657149025189]","[-0.2617003179456271, 0.1758600730243946, 0.546977329610537]","[-0.07730271623760929, 0.06985412231020559, 0.7898180396673629]","[-0.07043213323378804, 0.059076204770474254, 0.5592770990948257]"
473,473,1639136599279687315,0.6619794939873835,-0.6985341927617119,-0.1938924579654584,-0.06144356672906204,-1.6101163371564715,-1.9741751025181002,1.8347470947312885,"[0.020562331399389986, 0.22970949649557829, 0.12551868542942962]","[0.17088579943684165, -0.007777374107528413, 0.38621032043702136]","[-0.05247734795945256, 0.12527336949269002, 0.6563422135368787]","[-0.2549055799324447, 0.40996466272454773, 0.5821756168994119]","[-0.31107544191270786, 0.19703032632457823, 0.6618147969822689]","[-0.4890081191799098, 0.23759915470082857, 0.5653594335139714]","[-0.5918943058244283, 0.27304186087297383, 0.5026359480578295]"
474,474,1639136599379977011,2.548628798899093,0.2065901284895464,-2.602621664911652,1.0785319872806052,-1.1959615658936942,0.4037564813391632,0.34362092457548604,"[-0.13746816946928458, 0.035184226003302455, 0.05937318333058281]","[-0.23835741259674173, 0.02084313566951773, 0.389156877357373]","[-0.14145205107033343, -0.17261907093211548, 0.5956911309897703]","[-0.28325442811292656, -0.18827870109105277, 0.6349160091307641]","[-0.32933991505911375, -0.15421221908516092, 0.8901174936074427]","[-0.3538677057294053, -0.22389485874069956, 0.9893279008999415]","[-0.28556412416438903, -0.1232327724168639, 0.9808809963295653]"
475,475,1639136599479590588,0.8498049590354881,1.2317789817075946,1.9611906423628649,-0.4169521532211325,-2.291871395898426,0.9866125645856352,-1.4754502120218995,"[0.1056585442745207, -0.02180120359616259, 0.1738768538346439]","[0.10766788075751099, -0.12539826396258186, 0.37184298956480943]","[-0.04274530511965925, -0.012328186686112089, 0.4944527720943871]","[-0.03549164704847687, 0.1864746116587267, 0.6367509421219052]","[-0.44455735818106945, 0.02204531091448636, 0.6047197937175668]","[-0.34708733210997406, 0.11257810644491449, 0.8484684394222684]","[-0.41280197217158493, -0.014217870822393133, 0.9635603802727901]"
476,476,1639136599580633773,-0.9260692125585256,0.5202280707502047,-0.793653249250176,-1.7407840334885851,2.0489685475194657,-1.017519159695698,-0.3708084139823105,"[-0.036432344204364885, 0.06461816053411612, 0.2891835891432155]","[-0.12878856762477128, 0.11225976176733343, 0.32724374006662155]","[0.3171369275795882, 0.18834074236086798, 0.3100921652959371]","[0.3788731463773507, 0.16418404641880446, 0.5091654805484616]","[0.37720924477374385, 0.42215558074062576, 0.6639066550715517]","[0.4048385052239757, 0.5671630838081904, 0.6693661375493407]","[0.5422754587103991, 0.6822942743077963, 0.6498137103321047]"
477,477,1639136599679559919,1.5009459504643017,-0.6658686314113829,-1.7716811494688895,0.6198652138617379,-1.0274399108533203,-0.9599913589073616,-2.3560794801061653,"[0.20131271302248002, 0.1585018561164297, 0.06328539687292087]","[-0.19406814646042175, 0.15469443238769706, 0.2853450964213386]","[0.12388774716988954, 0.08504491512235915, 0.5082351107722807]","[0.1686431459942998, -0.3355255352147165, 0.587892193288611]","[0.029499794772741235, -0.2639600890241481, 0.5782504973769631]","[0.03317741840082479, -0.36917795034186723, 0.38874531643604554]","[0.022512221995043075, -0.4562165447533506, 0.5001608841634774]"
478,478,1639136599779631651,0.7673788891404953,1.3099782732252927,-1.5369392564609494,-0.928349493280854,-1.6447018606757016,0.016528118132826286,0.2963829417215669,"[-0.010754562063526353, -0.07948913312218453, 0.116706880318144]","[0.17083870250757674, -0.13286964063339055, 0.3485316764783059]","[-0.02836692286598868, 0.04943069808962597, 0.5542534295849462]","[-0.05361728258592871, -0.21842500269952123, 0.633483600839692]","[-0.08681622221701984, -0.3423394235090103, 0.8035122067177349]","[-0.24484176418756565, -0.4181488501505237, 0.8768693993274449]","[-0.1774600023239313, -0.3205735702608384, 1.0328230307841246]"
479,479,1639136599879611847,1.015361412344664,-1.1492480564271728,-0.8101473104337047,-0.6135879395001334,-0.4209650388125694,0.4733802463135812,-2.725082125894497,"[-0.18665045653438153, 0.020947329738264825, 0.12744258529544553]","[-0.0147407954617153, -0.04858372135140383, 0.26896659282025814]","[0.14914689577112186, 0.16051588212265694, 0.5209883091867717]","[0.3460535421397498, 0.17268169141584205, 0.2857773377166734]","[0.29527064983578466, 0.22661575427606018, 0.4030491599114338]","[0.7767280471892906, 0.19186798640238156, 0.387155695763812]","[0.7582902650556497, 0.22840040659236616, 0.4126053585815429]"
480,480,1639136599979581990,1.9227785150803403,-0.2382281661908554,-2.04685024590818,-0.002321825545394951,-1.8459011274094057,-0.975770690823593,-0.6523756090424002,"[-0.0861870255901326, -0.09301935593463474, 0.15292806026155653]","[0.024214572315751626, -0.05418293349477234, 0.36010330454603073]","[-0.10057253414597064, -0.2845097750813727, 0.2616945270761093]","[-0.26977134399577574, -0.40771439392515463, 0.4880978265539087]","[-0.1835011949978727, -0.3489691665008061, 0.6449010944299615]","[-0.25425005114595267, -0.5339299291924815, 0.7467329499471081]","[-0.012536970042224718, -0.7260301510433426, 0.9042293504949231]"
481,481,1639136600079665199,2.1424695202601503,-1.7519824476767902,2.8424431841226405,0.4989133884944228,-0.6501755807944338,1.3727355471573437,0.9570817946400014,"[-0.0482923664876703, -0.0005778034204028587, 0.22390051856357643]","[0.07106881123020381, 0.0600495395684222, 0.30228232001656075]","[0.009217781755745585, 0.059997227248243495, 0.5884049031738786]","[0.008191412444356592, -0.2691123514463544, 0.7051901502861848]","[0.16651347496157126, -0.05877735601547948, 1.0549169659233306]","[0.07333597959819844, -0.0231779039139004, 1.1777388477768929]","[0.11869194179317408, -0.13525127605212908, 1.21109041164417]"
482,482,1639136600179679934,-1.596092200081643,1.8398177084711933,-1.9260191852726625,1.5942579774380072,1.6227289260943611,-0.4593798258387376,-1.181653091794383,"[0.01650402188123235, -0.001283447413808804, 0.11615967509802054]","[0.19897691605867948, -0.006939533290049509, 0.2900152148797578]","[0.034306438497915454, -0.3336288553668125, 0.1879400946063194]","[0.4580498945752445, -0.452530991894775, 0.17321813899562544]","[0.19715849987295678, -0.5342275226626864, 0.3595325910802706]","[0.3641603196542795, -0.41202039950825065, 0.38107431074346704]","[0.4536440258213134, -0.4890196100960787, 0.47574996032638417]"
483,483,1639136600279701972,-2.01914389626668,0.8387075675219386,2.3989583726657675,0.724713868698533,-1.810198658393424,1.6246204988163155,-0.6824419381848479,"[0.03275198012949882, 0.07559711578920966, 0.14934834850739176]","[-0.003537806348193752, 0.0326984297111381, 0.37941551825571035]","[0.03300960842519296, -0.16062815219736698, 0.11660067191847057]","[-0.05571935578710275, -0.511722558235966, 0.0957698133607979]","[0.1487597203553622, -0.4842963953725109, 0.07791336330562358]","[0.40306393856220013, -0.40758558999784633, 0.22322848001643855]","[0.43314926676341053, -0.33319650104801113, 0.09829824660239903]"
484,484,1639136600379654988,-1.0712109022508551,-1.9475884729815744,1.0246664386171145,-1.3164693131490637,-0.5223575968117711,-1.3836072621279656,-2.776564927316409,"[0.027285625594022242, 0.047295568183690226, 0.2110238231471909]","[-0.10586468879066263, 0.04182566503968732, 0.3759779931306113]","[-0.11085523044129944, -0.16652640614460734, 0.543767423206067]","[-0.11749832678696538, -0.2328898663254822, 0.5701144643254618]","[-0.4098201771522514, -0.38160509967381445, 0.6905034727660693]","[-0.4800203419682911, -0.3964940911482445, 0.6970537210488212]","[-0.449616190059889, -0.711077546254003, 0.6428871586434171]"
485,485,1639136600479539144,-2.049648494405808,-0.5887268197166309,2.46850479354046,-0.797574040095743,0.7820144018633637,-1.198250054737834,-2.613062585904704,"[0.08910007385208085, 0.023969830285844467, 0.14621841975796518]","[0.14975797420998957, -0.07904779657184857, 0.33719536997112376]","[-0.14306039339615767, 0.25038050694454683, 0.23592564601260546]","[0.002986267822875255, 0.21430345533258416, 0.14993102423858065]","[-0.1750699121113682, 0.4514783308972357, 0.1829928756829986]","[0.06383211318141907, 0.45239938974139426, 0.49784956122316987]","[-0.06444049340137797, 0.8429582320229516, 0.2805447332398073]"
486,486,1639136600579584533,-1.5255198152784533,0.09442246845271283,-1.2955497312436672,1.7583687568268065,1.9479939738286256,-1.9164637982576689,-0.21300268933500505,"[0.07027291388689541, 0.19352602407801578, 0.26689314246099377]","[0.0010321726091191206, 0.06335751624300302, 0.32772235318372767]","[0.1774526619989, -0.0594860907501748, 0.2810132050410744]","[0.04431762988206698, 0.21917880209602933, 0.6822144691413592]","[0.25596434592028083, 0.3617450762456486, 0.7993868304528395]","[0.3676411710668025, 0.2863968597533463, 0.7017684308308506]","[0.46905460623162804, 0.3091957048190702, 0.8663329716924716]"
487,487,1639136600679575827,-0.5087564165292875,0.6827802237702545,2.2314464526630085,-0.28285257604632896,-0.6984408960413426,-1.8997465685707042,2.2940739683799145,"[0.12457346798428837, -0.046917500869482945, 0.018116692038994686]","[0.09594679626917549, 0.00023714133598588163, 0.4463907804915419]","[-0.15511548736075814, -0.04073845336806202, 0.5326312588632977]","[-0.0010919449492801064, -0.028925903154813238, 0.8619708847714984]","[0.28980209670410406, -0.055701353807152645, 0.6467793871290723]","[0.5739871462477377, 0.054047202113289276, 0.6506782153811962]","[0.26493142008275433, 0.30664276495833065, 0.6104619288363292]"
488,488,1639136600779669529,0.3370306935350511,1.5017161783493953,-1.3399370765755878,1.5953208621879038,1.0083946355381417,-0.3297883229151308,0.1901580821959823,"[-0.07951633330125135, -0.11592509526271998, 0.017479508407153288]","[-0.10487397165354045, 0.14939889196448197, 0.3203116201298558]","[0.13945872105441182, -0.04128309300305805, 0.521105489438517]","[0.2129285374808135, -0.08042032612421521, 0.6063529259482392]","[0.3426818263242897, 0.060799977672353095, 0.6772991731813752]","[0.3356620069475371, -0.17628255747591168, 0.9217710513519026]","[0.40555299693317726, -0.22450735613678058, 1.0821641851756334]"
489,489,1639136600879644006,-0.08606635378096739,-0.04646438801882225,-0.9608121949413484,-0.4964235835791089,-0.0660964823463992,-0.20506854030605592,-0.2610753777034112,"[0.08460787044534836, -0.16126755177567145, 0.20362864649971252]","[-0.1605456451753301, -0.06606014249789291, 0.5467150767203703]","[-0.0033182194781030683, 0.12072313741255293, 0.5182059104324561]","[0.41680604818316574, 0.1975041062466864, 0.4651845681534893]","[0.3369330348424005, 0.16005576147559897, 0.4002511247996783]","[0.25216412290233603, 0.6054068718460903, 0.4179916476765145]","[0.09327507614791482, 0.6947997202402805, 0.5016651958928616]"
490,490,1639136600979624677,0.7665647008247167,-1.98845305380136,2.343553408714016,-1.536938172163989,0.0953465814164911,0.093057720605628,1.8666098201123282,"[-0.12552555515941663, 0.03502365314599834, 0.18347768236366052]","[0.03992921511659475, 0.10837553747770211, 0.4205104594664537]","[0.0978988128360707, 0.11113653327298384, 0.7341629060660756]","[-0.049218053191486706, -0.08300137067485314, 0.8321877606010322]","[-0.10750503179470682, -0.02270862110282236, 0.8912520429112394]","[0.11233972261822808, -0.2356604756546892, 1.2252094467725236]","[-0.044345881695283806, -0.02417759570932157, 1.2254114588639424]"
491,491,1639136601079546044,-1.1892295799573165,1.1913709312598666,-1.4474128154894452,-1.3755461391595434,2.8907390919812888,-1.9191215902577567,-2.8965510983591263,"[0.12226409828051193, 0.031832825702485155, 0.1412523257223526]","[-0.003847668837683683, 0.10639957904761316, 0.15372006449175413]","[-0.07045391027739274, 0.09944107365713684, 0.2682442324588185]","[-0.06428205908826887, -0.20424480362942876, 0.1363867643762901]","[-0.348186623828991, -0.0873365041863648, -0.04542166252031386]","[-0.29407413482085476, 0.1738660773470979, -0.08684880890339637]","[-0.30074437332745974, 0.1665758139811656, -0.20066961545237666]"
492,492,1639136601179643713,0.9847143771115494,1.96500460343132,-2.633097010734475,-1.2391030002115988,-0.4799266430394251,-1.9031848609053563,-0.916980306833254,"[-0.20227008302466862, 0.10033407538628221, 0.015440955599849593]","[0.013398396542385962, 0.13883158769063367, 0.5557013712340588]","[-0.02584507153399923, -0.19012355471546166, 0.3955062186190814]","[0.13451997767508758, -0.21420927761040792, 0.36866968306535497]","[-0.007450301563634847, -0.5108655252038237, 0.47063472513306687]","[-0.3262187358695001, -0.575844537119151, 0.29377086978530387]","[-0.15388664091557813, -0.46578072868370535, 0.550782250193441]"
493,493,1639136601279633672,-2.6265290025506616,-0.2607294022170525,-0.8322458655178601,-0.4365641637880313,2.552134416231364,-1.4885029608024696,1.326866115895886,"[0.03931977506079318, -0.2270743831033855, 0.16813516484502472]","[0.20788767954729115, -0.03561888042996016, 0.3085836537287856]","[0.22741224363831103, 0.1141568882224866, 0.38528496330488105]","[0.1447754032579453, 0.39517816071130696, 0.2310448566746494]","[0.281831923912793, 0.3364705290932422, 0.3299203600498821]","[0.4712844761225024, 0.4013677208805195, 0.42437325265415815]","[0.4732943281394927, 0.6214436789879251, 0.4418398677302756]"
494,494,1639136601379663782,-1.318444497033585,-1.2741245787336557,-1.3296673861704682,-0.6045304114065551,-2.365925908954868,-1.6544274457023769,0.7493520747720805,"[-0.003776239978476904, -0.15758256766421694, 0.14668871517280177]","[-0.046001659262650485, 0.002760523856896501, 0.3684968846144152]","[0.1651333150841774, 0.1370829690624984, 0.3365450240808756]","[0.04408470938414101, -0.07655012291878091, 0.6601491653691929]","[0.02081037678361177, 0.08779780018247346, 0.9490594093558373]","[0.032653678170144015, 0.14395868529354489, 0.9826253782389667]","[0.13406010539748733, 0.22768295053898985, 1.2132512800626376]"
495,495,1639136601479755013,1.5849511461950692,-1.2380919397321537,0.9530004558276576,0.3218210520714426,0.8736268772239884,0.35582648055541943,-1.5939263397414003,"[0.013536659276509433, -0.19333375628686458, 0.09012628933700037]","[-0.05122049927729268, -0.06323671877925711, 0.2824174489251085]","[-0.035745552008036356, 0.23141528706257944, 0.2183809888906332]","[-0.16131567625088844, 0.27714984589099545, 0.40170537899194486]","[-0.35665761812050123, 0.41428753897281695, 0.7065425413198974]","[-0.2667069173855714, 0.8903907344013545, 0.7695113931107581]","[-0.3132540694056817, 0.5074507674441335, 0.7462993191829879]"
496,496,1639136601579635686,1.936093633082812,1.300021408059218,-0.137334313227659,-0.18179538146667173,-2.00310571904826,0.8924631266032494,1.3210795797211623,"[0.028473164432588877, -0.03181266970907832, 0.11813316575732724]","[0.15950368205752102, 0.03184049895480524, 0.44935713317181675]","[-0.12592346081592054, -0.09632176066469592, 0.47763852465254414]","[-0.16798529411721336, -0.5383480463694557, 0.5237786466062392]","[0.13700169574841314, -0.5497737387314044, 0.6534627138516526]","[0.06542226878152359, -0.7715988422120907, 0.4728790217814848]","[0.19162854888459638, -0.7317967538641001, 0.4240533444255584]"
